Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GSM1827123	0	0.0129057035001408	0.0308328037218136	0.0520261903504107	0	0.119999443086323	0	0.0228232151883248	0.0415846163642322	0	0.0287696857366951	0.00709884246134884	0.0127909881795684	0.024450265941352	0.0119835327367515	0.398506103471826	0	0.0109310082894484	0.031592446804898	0	0	0.00251650281032272	0	0.648673547331926	0.786468693686954	0.808811348643456
GSM1827124	0	0.0700369131781204	0.118772016686089	0.369482631756839	0	0.0974530671904621	0	0.132373688157431	0.0331750912649223	0.136455229579527	0	0.107183780178486	0	0.00131971218530159	0.159903378637015	0.428009603685973	0.00626019155676155	0	0.0113934289734311	0	0	0.00402626499937129	0	0.799537688106663	0.683704219463362	1.67584499802973
GSM1827125	0	0.0563119342510465	0.0848052022973265	0.0948177750036132	0	0.176041424349983	0.00175027701758866	0.00870179632295476	0.0505838457210297	0	0.0407507381887434	0.00260608419629187	0.0491581318947252	0.012230376352839	0.119383576184082	0.564669170392564	0.0112326525057644	0.0115104429970024	0.0981476519274658	0	0	0.00585509979573728	0	0.842414745648907	0.685054039059183	1.38855617939876
GSM1827126	0.0267116713206552	0	0.0373744366275759	0.0594455146463367	0	0.14883907040743	0	0.00643598812252401	0.0560001437088955	0	0.0369931588596566	0.00938459103396484	0.0202265494149087	0.0185926213270974	0.0360187068498956	0.418078466034876	0.0136088197591023	0	0	0.0457779739661615	0	0.00377858852294843	0	0.772346706123135	0.716864813152664	0.937266300602029
GSM1827127	8.58637786908449e-05	0	0.0308238297288605	0.0519590401470044	0	0.161215755200743	0	0.00285385985207777	0.0154705444849362	0	0.00236264067066452	0.0321280880384495	0.112994469616947	0	0.031875674646653	0.577957250715503	0.029988237504061	0.0348553673417082	0.120689065440825	0	0	0.0206354383819438	0	0.781836684516244	0.710211259802213	1.22589512554907
GSM1827128	0.0166375518539169	0	0.140384000960377	0.0939575745527764	0	0.197603491454794	0	0.0157727535078416	0	0	0	0.0738983722062857	0.0862873589022881	0	0.0679134404255298	0.343052231739865	0	0.0125431099561479	0.126062911783619	0	0	0	0	0.484476685483758	0.878326568992124	1.17411279734344
GSM1827129	0.014309204464556	0	0.642300695902035	0.265994031202137	0	0.0301832906683121	0.0408848212212821	0.0584592342920204	0.0302651124972586	0.0692924997116537	0	0.028549983021104	0.00206636279148492	0.0750223977366638	0.0719823439578625	0.445769125269434	0	0.0165663401944965	0.0395219597389876	0.00525623893222434	0	0.0130915023292818	0	0.880286696173588	0.593181518545546	1.84951514393079
GSM1827130	0	0.0684247870355687	0.0665903720028975	0.0989393568431575	0	0.148928967879356	0.0190353661694689	0.00859828932752698	0.0197186216054461	0	0.0597208999485845	0.00949346199667072	0.0224273060299753	0.0692811587405755	0.0430876874027197	0.359570868824914	0	0.0096103772790732	0	0.00941121136219183	0	0.00147978823498441	0	0.564542909199727	0.83661608545737	1.01431852068311
GSM1827131	0.00472112222696552	0.000767297173735508	0.0487189528081546	0.086982596594376	0	0.101996210032506	0	0.0382689564201495	0.0457851596292599	0	0	0.0610383438495599	0.0171069551545785	0	0.00591966833656396	0.281048757498209	0.0191795295563568	0.0591089982653127	0	0.0464211982752037	0	0.0131156389025816	0	0.634643196010895	0.800801299073002	0.830179384723513
GSM1827132	0	0.0583212569023888	0.104813857340224	0.113055804393442	0	0.124735905314335	0.0225767146206983	0.0193322798070854	0.0191359976591143	0	0.0207690480314625	0.00150886528194556	0.023328214112733	0	0.0315759083102609	0.639771242307828	0	0.0244392619151024	0.0685082498045883	0	0	0.0264946412547933	0	0.754535617952153	0.729752363021477	1.298367247056
GSM1827133	0.0263064769008018	0.0105932508944091	0.0339338220295135	0.0553491749422342	0	0.182816164189508	0	0.0256242858697843	0.0068804137960107	0	0.0927337009358267	0	0	0.213001639033922	0.00785081559457679	0.743891592331985	0.0512564409832449	0.0175617090566135	0	0.0497992218640537	0	0	0	0.755535501959175	0.704944218367115	1.51759870842248
GSM1827134	0.00857603599192622	0.00569326613680335	0.0215789977285216	0.0399413925954918	0	0.0533198137119179	0	0.011321116570309	0.0310428459367859	0	0	0.035125542712167	0.109982549239193	0	0.0745731186800088	0.554612113238939	0.0208973350387404	0.0160718154867873	0.0585927092802911	0	0	0.0160853479834959	0	0.713497952424593	0.738795340538689	1.05741400033138
GSM1827135	3.40736685181661e-05	0.0334572033220317	0.0805468716891746	0.0669961950682744	0	0.14336464427353	0	0.043323671794349	0.0228167613862667	0	0.0267902636585691	0.00571560114684508	0.0087925271803584	0	0.023983487933618	0.181473952123605	0.000733157635597225	0.0269783630030022	0	0.0330382715554079	0.000365338134397404	0.00790553310763881	0	0.618852979282331	0.810466306837928	0.706315916681184
GSM1827136	0.00580400808601378	0.0233186702382063	0.0492986226651652	0.0317591994759609	0	0.0690133966220884	0	0.0463175905435939	0.0184246640211342	0	0	0.05741195152742	0.0228990430202809	0	0.0929785189093966	0.355029223306456	0	0.0403750011632754	0.0794230675366508	0.00110757416497042	0	0.00348871315142699	0	0.659766711385225	0.785099562217287	0.89664924443204
GSM1827137	0.00338946348546177	0.00544076497876838	0.0166436232399052	0.0446634009778404	0.00418944413085136	0.0769931228871641	0.00447345604796853	0.0121400077082614	0.00804957350803411	0	0.0232958505460081	0.0222815128694005	0.0365811255575444	0.262237692530347	0.0704702408059043	0.579093006201966	0	0	0.0745601350293441	0	0	0.0161261113550262	0	0.861792909486729	0.613129411212873	1.2606285318598
GSM1827138	0	0	0.0324870967308517	0.373149752014815	0	0	0.123202372563182	0.0531345476706111	0.0244275056969862	0.0863326328773975	0	0.130171119016845	0.0331139974076807	0	0.228228245969006	0.511629457062446	0	0.00818883993129579	0.0971603879527204	0	0.00295503281532109	0.0243638150885692	0	0.752120894276993	0.718273311582535	1.72854480279773
GSM1827139	0	0.00226218527072564	0.0289074541338554	0.0114542888519169	0	0.170984910550373	0.0120254542526651	0	0	0	0	0.131510642156959	0.153474994882585	0.10459436737306	0.155230845282429	0.384463851960185	0	0.0462462607278519	0	0.233922042782949	0.066744186974487	0.0905922882594588	0	0.670573394539746	0.766528527136768	1.5924137734595
GSM1827140	0	0.0463184115083246	0.0553170795736997	0.0876766755135625	0	0.0732219623864855	0	0.0241941122045236	0.00698602821676878	0	0	0.0518870466394357	0.0193948302124123	0	0.0197464222293769	0.27429383292526	0.02926211715502	0.00741874539748907	0.0242120082711056	0.0122146403996512	0	0.00688363384724975	0	0.558490615948091	0.841013824392913	0.739027546480366
GSM1827141	0	0.0250144370291678	0.023601111894859	0.0670846930387378	0	0.0872066235846457	0	0.0176235379589884	0.0352492378493864	0	0.00845285630384885	0.00510553062800975	0.0053576388073239	0.146179570861568	0.0333096107309045	0.519150560581595	0	0.000356351383755649	0.00332242803991077	0.0199212512022516	0	0.0291847074904536	0	0.86972067352004	0.614586157115624	1.02612014738541
GSM1827142	0.0362191130998189	0	0.298985673847809	0.205491942558686	0	0.114437728646663	0.0700420957702664	0.0556439805070045	0	0.0825529979319309	0	0.0866129477629886	0.0521185735003676	0	0.197384347964856	0.873040671776522	0	0.0434752972751578	0.132022987928661	0	0.00962741776574808	0.0323320007066225	0	0.720596553664553	0.753844468738908	2.2899877770431
GSM1827143	0.00598148337661981	0	0.0231433234913612	0.0285547759233194	0	0.129521771469772	0	0.0376330394785722	0	0	0	0.0690026397718609	0.0440789643031851	0	0.0506468366823339	0.678043062541707	0.0172577079245105	0.0150335224063826	0	0.116170872204037	0	0.0283130552236861	0	0.731457771448161	0.722518470314472	1.24338105479735
GSM1827144	0	0.0169178501074522	0.0415364527635085	0.0214102006865388	0	0.129959526830996	0	0.0129329385670472	0.047158852870778	0	0.0698794135652006	0	0.00915463261411421	0.133652151024634	0.00709488484453022	0.325621942210455	0	0.00879267577317682	0.0170266506034227	0.00436369181567113	0	0.00410971403473418	0	0.600715278209966	0.812817861556931	0.849611578312259
GSM1827145	0.00927051131568726	0	0.0233476195810102	0.0233293410761288	0	0.0737078016051741	0	0.0108970416151621	0.0482759927869912	0	0.0174537705069295	0.00543285776088398	0	0.208946052502053	0.0036606784120312	0.295713551026178	0.00511588299535332	0.0108225883132713	0.0416853750792687	0.00533171285018023	0	0.01072141773466	0	0.732868164592502	0.719532046088534	0.793712195160962
GSM1827146	0	0.0276430800171818	0.0262855697943997	0.0319805745365895	0	0.214161786043383	0	0	0.0383311428644488	0	0.0304661945773736	0.0170085094997567	0.0177215965134149	0.00386508107668816	0.00298226835746372	0.217328515017109	0.0163903711194054	0.0299893904951282	0	0.0184277885727276	0	0.00281186410140429	0	0.514112856524954	0.861530115864703	0.695393732586474
GSM1827147	0.0247994007049401	0	0.0376838324154141	0.0203519888725685	0	0.0741187423045179	0.00059422380330881	0.0254495131948852	0.0708538659195209	0.00574086104002622	0.0516023037328883	0	0	0.341361576195738	0.0164627263023139	0.635838571198021	0	0	0	0.0117321314049919	0	0.0107290250936143	0	0.798001252585957	0.653135770322674	1.32731876218275
GSM1827148	0.0597012923351228	0	0.0155879062191339	0.0393155832890135	0	0.0952018868359867	0	0.0042121168175209	0.0149804515160726	0.00492431631009092	0.0677610343489448	0.0233900118805244	0.0128844519946785	0	0.00435916776304387	0.518067953160061	0.0216920006325659	0.0142937912269531	0.0167867369340794	0	0	0.000400258123896768	0	0.585834413054376	0.817150817831843	0.913558959387689
GSM1827149	0	0.0430855599809082	0.235146698373545	0.16663850280586	0	0.144952552069128	0	0.0813748815816832	0.0169535429162433	0	0	0.047317105110006	0.0672895450708643	0.0526588497207379	0.050581884588748	0.5754695853763	0.00781020498904996	0.0274466514471252	0	0.0936926845113316	0.00464623434957329	0.0548374398779146	0	0.731760920071749	0.748810835510434	1.66990192276902
GSM1827150	0.0256544861487054	0.0183906388096882	0.0612322586907372	0.0441035529996375	0.00852880819665136	0.118521757513401	0	0	0.0214602599581269	0.00307252002977959	0.0285171889133935	0.019083154348198	0.0526629267056955	0	0.0930774455978397	0.841003564508928	0	0.0155190862948395	0.0355705462174344	0.0149266848560016	0	0.0268267064214864	0	0.77241785952957	0.694189396081992	1.42815158621054
GSM1827151	0.00894429537638195	0	0.0444961781645433	0.0726774399105032	0	0.0594816551326345	0	0.0240172011613908	0.0318371593155266	0	0.0186358351124349	0.016746579854815	0.00359176754773238	0.0587552909032292	0.00271388755312529	0.339609636432382	0	0.0111976186901269	0	0.030836902345677	0	0.0103249267194937	0	0.682523545464872	0.764043823565328	0.733866374219997
GSM1827152	0.00162745138161538	0	0.0449947053282087	0.0668493232876801	0	0.0881456806072592	0	0.000682301635477819	0.0475530326727063	0.000931134669569281	0.0122704221531451	0.00945607248350091	0.039492988229879	0	0.0525656460278626	0.431093308561858	0.0177824756008444	0.0466058261122571	0	0.0688298071471146	0	0.0363939526462153	0	0.715718265628034	0.748798421576313	0.965274128545194
GSM1827153	0.00500287709927427	0.00799933391807316	0.0187430215388137	0.0538813391901655	0	0.0849852380445421	0.00595831551263818	0.0193931370980814	0.0424876354817628	0	0.0389408648579559	0	0	0.160041290950124	0.0202527523846913	0.486634087907819	0.0190502933668494	0	0.0397633881596487	0	0	0.0318692436661533	0	0.838229354407704	0.648119962495659	1.03500281917659
GSM1827154	0.0199195604120686	0	0.291829935873454	0.36373248242767	0	0.119731258376567	0	0.0859226872782925	0.0588699408191877	0.097206173807561	0	0.102916226840243	0.0151560848939616	0	0.140944136750019	0.453610858865132	0	0.00914509257917017	0.0498338517098869	0	0	0.0205665467591789	0	0.809547511156068	0.688074713379937	1.82938483739239
GSM1827155	0.00656189908007927	0	0.0246099123977567	0.0183998414273158	0	0.0835402123645522	0	0.0226972176359642	0.00649082474434532	0	0	0.0433975473389565	0.0869584497827219	0	0.0247396787286292	0.578334623373199	0.00103156650962436	0.00894425137711594	0	0.858961774969842	0	0.0107415400595753	0	0.795344093169459	0.615433898131569	1.77540933978968
GSM1827156	0	0.00150153351406948	0.0218057067680793	0.0631917751949205	0	0.101436572089011	0	0.0137125538767095	0.0160935968714169	0	0.0360631293670175	0	0	0.307069579526413	0.016142081095599	0.450145950700291	0	0.00865392083436374	0	0.533791301940924	0.00720837501323538	0.00998511718208863	0	0.839530606131066	0.596278541144891	1.58680119397414
GSM1827157	0.0582872002129743	0	0.295847860219569	0.202495201815008	0	0	0.107019223168479	0.0991386546413991	0.0102817259390084	0	0.0425332060482295	0.0695427468174853	0.0384786966232203	0.0108092147083288	0.0897755425957219	0.241432771844524	0.0349117656723716	0	0	0.0290498686127098	0.0032652657510361	0.0147217141796324	0	0.775579708965634	0.709127524958298	1.3475906588497
GSM1827158	0.0261289896093237	0	0.0184839627733942	0.0432020304012484	0.095110006036074	0.156824405229957	0	0	0	0	0.0888027265784408	0	0.205344078254384	0.225434690878032	0.0152296635546492	0.479837132234212	0.0205885310777925	0.0611577919635961	0	0.251752597988242	0	0.195751473048716	0	0.43592436110462	0.899528079200137	1.88364807962806
GSM1827159	0	0.214408847512919	0.422544314837283	0.34319670377181	0	0	0.00174316002043573	0.0794095183901426	0.0341628379657683	0.0618450875322451	0	0.178019921677475	0.0145393052457159	0.0140795881355814	0.197255882668684	0.544139438847079	0	0.0175845113176927	0.239409565004232	0	0	0.0341189000089633	0	0.85022330797421	0.666501400719948	2.39645758293603
GSM1827160	0.0144058412672455	0	0.181803289409248	0.0579388040492141	0	0.0889739399347587	0	0.0104545156364758	0.031136698066599	0	0	0.0322748404546282	0.0192927953824902	0	0.0196293789826215	0.377048654161626	0	0.0279231234241242	0.0402618576193571	0.0362797331215375	0	0.0150920018557707	0	0.765550582120591	0.722609028991501	0.952515473365696
GSM1827161	0.00764681859633489	0	0.0192654839088665	0.0672674793331764	0	0.0623531987543557	0	0.0194843494773961	0.0364391459824107	0	0	0.0347578487320857	0.0815960766689419	0.0755398178394204	0.0424661131502947	0.54426248008051	0.0256181425592607	0	0	0.0779273955299473	0.000777854020672482	0.0392651377412408	0	0.83646605721745	0.651642025869526	1.13466734237491
GSM1827162	0	0.0146198056124891	0.0244575625014208	0.0287824994840324	0.017142998093462	0.0242733458054657	0	0.0111507773642989	0.0448976252611792	0	0.0495576417142263	0	0.0082621589800607	0.312022681608272	0.00507534120627872	0.546957593167616	0	0	0	0.0314311055083051	0	0.0546962931640032	0	0.847251730630138	0.604327074540274	1.17332742947111
GSM1827163	0.0670862643417849	0	0.0508053448836117	0.0943523842653032	0.00247649527153379	0.103265514102582	0.00110719198067313	0.0191350762362626	0.049753905298967	0	0.103530679847336	0	0.0414253640683399	0	0.00200731933843741	0.279883240847922	0.0152762989970282	0.0582735701171973	0.0377802072271532	0.00301254520506338	0	0	0	0.179330466465884	1.00769966794913	0.929171402029196
GSM1827164	0.00118241317042962	0.0179523011458936	0.0330659396396084	0.0287124105484531	0	0.152800835987187	0	0.0120039373572261	0	0.0107189871168656	0	0.036898852302756	0.00911737103309512	0	0.00860893876434335	0.652873159202662	0	0.0323108493478925	0.0648259869200324	0.00711294627053901	0.0152735386381042	0.0143637038773261	0	0.754126001020645	0.711084544429967	1.09782217132241
GSM1827165	0.00768683339220506	0.00226541673954537	0.0137297973611734	0.0772735653796418	0	0.0958634797311548	0	0	0.0311809064767937	0	0	0.0300961047419585	0.0119173239375875	0	0.0168426767035458	0.487278594047398	0	0.0106554328902643	0.23972806851368	0.0194190801718108	0	0.00476794640031625	0	0.615773914122906	0.803768571912442	1.04870522648707
GSM1827166	0	0.105131819234371	0.373102513064242	0	0.135815656258234	0.414677583066013	0.0516847276851458	0	0	0.095460705590378	0	0.00441621839559996	0.0204258042529535	0	0.0981518641009407	0.6164501515271	0.00851945887265612	0.0409812896345858	0.105996266972207	0	0	0.0426675953838987	0	0.82269754272776	0.699136709154238	2.11348165403833
GSM1827167	0.0120676290755226	0.00275992812035257	0.0264697992612177	0.0590992963350299	0	0.161985336199199	0.0066825874512651	0.000388064984179375	0.00408798228721427	0	0	0.0227727467430414	0.0581359544731036	0	0.0106881871734006	0.428360329620377	0.0140297208733101	0.0220440415794859	0.0640783322023741	0	0	0.025920282594979	0	0.672194988968343	0.777095247570667	0.919570218974053
GSM1827168	0	0.0237938397868951	0.0209711274634285	0.029418499567878	0	0.134340635488072	0	0.0140383922797244	0.0383459960574041	0	0.0275663069114146	0.00645010922419993	0.0208869024817306	0.0182798178899348	0.0252996442007841	0.281475365172425	0	0.0360867997023691	0.0898091235273515	0	0	0.00667899683087775	0	0.59538961154237	0.826100640534746	0.773441556584489
GSM1827169	0	0.0297132259237692	0.125295143568614	0.131125070735415	0	0.148928477311653	0.00145558953599293	0.0537033663643016	0.0272297008450808	0.0200605105163922	0	0.0252193730847353	0.00781878098428218	0.0950115944824707	0.0859229265062319	0.53491590207079	0.00487753721816893	0.00516854778589209	0.0909204615397807	0	0	0.0259349964290916	0	0.824612551721973	0.695131548045905	1.41330120490266
